timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-13T00:00:00,APT_102,chambre,False,True,18.8,50.0,,15.87,0.81,255.92,5.9,66.2
2025-12-13T00:00:00,APT_102,cuisine,False,True,18.8,49.3,,16.53,0.79,252.3,5.9,66.2
2025-12-13T00:00:00,APT_102,salon,False,True,18.9,49.7,556.0,15.18,0.81,259.2,5.9,66.2
2025-12-13T00:00:00,APT_102,sdb,False,True,19.0,49.5,,15.85,0.78,259.03,5.9,66.2
2025-12-13T00:10:00,APT_102,chambre,False,True,18.6,50.5,,16.66,0.8,261.22,5.8,65.9
2025-12-13T00:10:00,APT_102,cuisine,False,True,18.6,49.8,,17.21,0.79,262.57,5.8,65.9
2025-12-13T00:10:00,APT_102,salon,False,True,18.7,49.3,562.0,16.0,0.8,266.57,5.8,65.9
2025-12-13T00:10:00,APT_102,sdb,False,True,18.9,48.7,,16.62,0.78,264.37,5.8,65.9
2025-12-13T00:20:00,APT_102,chambre,False,True,18.5,50.3,,17.56,0.79,263.43,6.0,63.7
2025-12-13T00:20:00,APT_102,cuisine,False,True,18.5,49.4,,17.45,0.8,264.47,6.0,63.7
2025-12-13T00:20:00,APT_102,salon,False,True,18.7,48.6,567.0,17.12,0.79,267.63,6.0,63.7
2025-12-13T00:20:00,APT_102,sdb,False,True,18.9,49.7,,17.54,0.77,265.48,6.0,63.7
2025-12-13T00:30:00,APT_102,chambre,False,True,18.4,50.0,,17.55,0.78,272.72,6.0,63.6
2025-12-13T00:30:00,APT_102,cuisine,False,True,18.3,49.7,,18.59,0.78,272.96,6.0,63.6
2025-12-13T00:30:00,APT_102,salon,False,True,18.7,48.5,570.0,18.09,0.77,277.29,6.0,63.6
2025-12-13T00:30:00,APT_102,sdb,False,True,18.8,50.1,,18.29,0.75,276.6,6.0,63.6
2025-12-13T00:40:00,APT_102,chambre,False,True,18.4,49.7,,17.86,0.76,274.15,6.3,65.0
2025-12-13T00:40:00,APT_102,cuisine,False,True,18.2,50.6,,19.45,0.77,281.08,6.3,65.0
2025-12-13T00:40:00,APT_102,salon,False,True,18.5,48.3,575.0,19.46,0.76,286.68,6.3,65.0
2025-12-13T00:40:00,APT_102,sdb,False,True,18.6,50.5,,18.33,0.75,283.65,6.3,65.0
2025-12-13T00:50:00,APT_102,chambre,False,True,18.3,49.4,,18.45,0.74,283.81,6.2,64.4
2025-12-13T00:50:00,APT_102,cuisine,False,True,18.1,50.2,,20.69,0.77,285.84,6.2,64.4
2025-12-13T00:50:00,APT_102,salon,False,True,18.4,48.3,579.0,20.47,0.76,292.78,6.2,64.4
2025-12-13T00:50:00,APT_102,sdb,False,True,18.6,50.2,,19.16,0.75,292.5,6.2,64.4
2025-12-13T01:00:00,APT_102,chambre,False,True,18.3,48.6,,18.67,0.75,293.51,6.2,65.7
2025-12-13T01:00:00,APT_102,cuisine,False,True,18.0,50.1,,20.74,0.77,295.59,6.2,65.7
2025-12-13T01:00:00,APT_102,salon,False,True,18.3,49.3,582.0,21.04,0.76,298.97,6.2,65.7
2025-12-13T01:00:00,APT_102,sdb,False,True,18.6,49.8,,19.63,0.73,293.52,6.2,65.7
2025-12-13T01:10:00,APT_102,chambre,False,True,18.3,48.0,,18.7,0.76,296.62,6.0,65.3
2025-12-13T01:10:00,APT_102,cuisine,False,True,18.0,49.8,,21.36,0.75,297.91,6.0,65.3
2025-12-13T01:10:00,APT_102,salon,False,True,18.3,48.6,587.0,21.55,0.75,303.3,6.0,65.3
2025-12-13T01:10:00,APT_102,sdb,False,True,18.6,50.1,,20.06,0.74,302.67,6.0,65.3
2025-12-13T01:20:00,APT_102,chambre,False,True,18.2,47.4,,18.95,0.75,304.96,6.1,65.1
2025-12-13T01:20:00,APT_102,cuisine,False,True,18.0,49.0,,21.94,0.75,298.21,6.1,65.1
2025-12-13T01:20:00,APT_102,salon,False,True,18.2,48.7,592.0,21.7,0.73,308.57,6.1,65.1
2025-12-13T01:20:00,APT_102,sdb,False,True,18.4,50.5,,21.01,0.72,305.78,6.1,65.1
2025-12-13T01:30:00,APT_102,chambre,False,True,18.1,46.6,,19.56,0.74,305.51,6.1,63.6
2025-12-13T01:30:00,APT_102,cuisine,False,True,18.1,49.0,,22.87,0.76,300.9,6.1,63.6
2025-12-13T01:30:00,APT_102,salon,False,True,18.1,48.7,599.0,22.66,0.71,318.73,6.1,63.6
2025-12-13T01:30:00,APT_102,sdb,False,True,18.2,50.2,,21.43,0.71,305.75,6.1,63.6
2025-12-13T01:40:00,APT_102,chambre,False,True,18.0,46.4,,20.52,0.74,314.32,5.9,64.4
2025-12-13T01:40:00,APT_102,cuisine,False,True,18.0,48.4,,22.82,0.76,310.12,5.9,64.4
2025-12-13T01:40:00,APT_102,salon,False,True,18.1,48.4,602.0,23.4,0.72,326.45,5.9,64.4
2025-12-13T01:40:00,APT_102,sdb,False,True,18.2,49.7,,22.37,0.72,314.21,5.9,64.4
2025-12-13T01:50:00,APT_102,chambre,False,True,18.0,46.4,,21.84,0.73,316.1,6.0,63.4
2025-12-13T01:50:00,APT_102,cuisine,False,True,18.0,48.6,,23.44,0.74,316.31,6.0,63.4
2025-12-13T01:50:00,APT_102,salon,False,True,18.1,49.3,606.0,23.22,0.71,327.84,6.0,63.4
2025-12-13T01:50:00,APT_102,sdb,False,True,18.1,49.1,,23.35,0.71,316.15,6.0,63.4
2025-12-13T02:00:00,APT_102,chambre,False,True,18.0,46.1,,22.81,0.71,320.17,6.2,64.3
2025-12-13T02:00:00,APT_102,cuisine,False,True,18.0,49.1,,24.16,0.75,321.62,6.2,64.3
2025-12-13T02:00:00,APT_102,salon,False,True,18.0,49.3,609.0,24.0,0.7,337.65,6.2,64.3
2025-12-13T02:00:00,APT_102,sdb,False,True,18.1,48.9,,24.47,0.71,316.47,6.2,64.3
2025-12-13T02:10:00,APT_102,chambre,False,True,18.0,46.6,,22.77,0.71,329.13,6.5,63.4
2025-12-13T02:10:00,APT_102,cuisine,False,True,18.0,48.7,,24.36,0.75,325.0,6.5,63.4
2025-12-13T02:10:00,APT_102,salon,False,True,18.0,49.2,611.0,24.02,0.7,337.36,6.5,63.4
2025-12-13T02:10:00,APT_102,sdb,False,True,18.1,49.2,,24.5,0.71,324.0,6.5,63.4
2025-12-13T02:20:00,APT_102,chambre,False,True,17.9,47.4,,23.98,0.7,329.91,6.6,62.0
2025-12-13T02:20:00,APT_102,cuisine,False,True,18.0,47.9,,24.86,0.75,331.02,6.6,62.0
2025-12-13T02:20:00,APT_102,salon,False,True,18.0,49.9,617.0,25.05,0.71,340.91,6.6,62.0
2025-12-13T02:20:00,APT_102,sdb,False,True,18.0,49.8,,25.01,0.72,329.18,6.6,62.0
2025-12-13T02:30:00,APT_102,chambre,False,True,17.8,48.4,,24.14,0.69,333.11,6.1,65.2
2025-12-13T02:30:00,APT_102,cuisine,False,True,18.0,48.6,,25.5,0.75,337.96,6.1,65.2
2025-12-13T02:30:00,APT_102,salon,False,True,18.0,49.4,620.0,26.03,0.69,340.97,6.1,65.2
2025-12-13T02:30:00,APT_102,sdb,False,True,17.9,49.3,,25.67,0.73,338.71,6.1,65.2
2025-12-13T02:40:00,APT_102,chambre,False,True,17.8,49.3,,24.44,0.69,332.89,6.2,63.9
2025-12-13T02:40:00,APT_102,cuisine,False,True,18.0,48.8,,26.25,0.76,345.23,6.2,63.9
2025-12-13T02:40:00,APT_102,salon,False,True,18.0,49.7,623.0,26.72,0.68,346.88,6.2,63.9
2025-12-13T02:40:00,APT_102,sdb,False,True,17.9,49.6,,25.45,0.71,344.0,6.2,63.9
2025-12-13T02:50:00,APT_102,chambre,False,True,17.7,50.0,,24.76,0.7,337.79,6.5,62.6
2025-12-13T02:50:00,APT_102,cuisine,False,True,17.9,49.7,,26.18,0.75,352.19,6.5,62.6
2025-12-13T02:50:00,APT_102,salon,False,True,18.1,50.2,626.0,27.02,0.69,355.11,6.5,62.6
2025-12-13T02:50:00,APT_102,sdb,False,True,17.9,49.7,,25.22,0.71,348.76,6.5,62.6
2025-12-13T03:00:00,APT_102,chambre,False,True,17.7,50.1,,25.0,0.69,338.46,6.7,63.8
2025-12-13T03:00:00,APT_102,cuisine,False,True,17.8,49.5,,26.07,0.74,359.62,6.7,63.8
2025-12-13T03:00:00,APT_102,salon,False,True,18.0,51.0,629.0,27.11,0.67,357.46,6.7,63.8
2025-12-13T03:00:00,APT_102,sdb,False,True,17.8,49.9,,25.1,0.71,357.39,6.7,63.8
2025-12-13T03:10:00,APT_102,chambre,False,True,17.7,49.9,,25.54,0.68,346.69,6.8,65.2
2025-12-13T03:10:00,APT_102,cuisine,False,True,17.8,50.4,,26.91,0.74,359.12,6.8,65.2
2025-12-13T03:10:00,APT_102,salon,False,True,18.0,51.8,635.0,28.09,0.68,363.48,6.8,65.2
2025-12-13T03:10:00,APT_102,sdb,False,True,17.7,50.5,,24.98,0.71,360.59,6.8,65.2
2025-12-13T03:20:00,APT_102,chambre,False,True,17.7,49.7,,26.23,0.69,349.75,6.5,65.4
2025-12-13T03:20:00,APT_102,cuisine,False,True,17.9,51.4,,26.51,0.74,365.26,6.5,65.4
2025-12-13T03:20:00,APT_102,salon,False,True,18.0,51.0,636.0,27.59,0.67,365.73,6.5,65.4
2025-12-13T03:20:00,APT_102,sdb,False,True,17.8,50.5,,25.39,0.69,362.1,6.5,65.4
2025-12-13T03:30:00,APT_102,chambre,False,True,17.7,49.4,,26.26,0.68,350.4,6.3,65.3
2025-12-13T03:30:00,APT_102,cuisine,False,True,17.8,50.8,,26.78,0.74,365.95,6.3,65.3
2025-12-13T03:30:00,APT_102,salon,False,True,17.9,50.8,639.0,27.88,0.65,367.1,6.3,65.3
2025-12-13T03:30:00,APT_102,sdb,False,True,17.9,50.5,,25.63,0.67,364.18,6.3,65.3
2025-12-13T03:40:00,APT_102,chambre,False,True,17.7,50.1,,26.83,0.69,352.85,6.6,63.7
2025-12-13T03:40:00,APT_102,cuisine,False,True,17.8,50.2,,26.94,0.73,371.12,6.6,63.7
2025-12-13T03:40:00,APT_102,salon,False,True,17.9,50.4,642.0,28.65,0.63,374.53,6.6,63.7
2025-12-13T03:40:00,APT_102,sdb,False,True,18.0,50.8,,26.01,0.67,363.92,6.6,63.7
2025-12-13T03:50:00,APT_102,chambre,False,True,17.7,50.3,,26.74,0.68,355.61,6.7,63.1
2025-12-13T03:50:00,APT_102,cuisine,False,True,17.9,50.6,,27.24,0.74,379.29,6.7,63.1
2025-12-13T03:50:00,APT_102,salon,False,True,17.9,50.8,647.0,28.79,0.65,380.14,6.7,63.1
2025-12-13T03:50:00,APT_102,sdb,False,True,18.0,50.0,,25.65,0.66,363.55,6.7,63.1
2025-12-13T04:00:00,APT_102,chambre,False,True,17.6,50.4,,26.64,0.68,362.32,6.4,62.8
2025-12-13T04:00:00,APT_102,cuisine,False,True,17.8,51.5,,27.37,0.73,384.2,6.4,62.8
2025-12-13T04:00:00,APT_102,salon,False,True,17.8,50.9,650.0,28.84,0.66,382.27,6.4,62.8
2025-12-13T04:00:00,APT_102,sdb,False,True,18.0,49.9,,25.96,0.67,367.55,6.4,62.8
2025-12-13T04:10:00,APT_102,chambre,False,True,17.6,50.5,,27.28,0.66,364.91,6.8,65.2
2025-12-13T04:10:00,APT_102,cuisine,False,True,17.8,51.1,,28.11,0.71,390.17,6.8,65.2
2025-12-13T04:10:00,APT_102,salon,False,True,17.8,50.7,655.0,29.1,0.67,388.33,6.8,65.2
2025-12-13T04:10:00,APT_102,sdb,False,True,18.0,50.7,,25.86,0.66,367.59,6.8,65.2
2025-12-13T04:20:00,APT_102,chambre,False,True,17.6,50.2,,27.2,0.65,373.14,6.6,62.5
2025-12-13T04:20:00,APT_102,cuisine,False,True,17.9,50.5,,27.79,0.72,394.86,6.6,62.5
2025-12-13T04:20:00,APT_102,salon,False,True,17.9,51.4,662.0,29.53,0.68,390.43,6.6,62.5
2025-12-13T04:20:00,APT_102,sdb,False,True,18.0,50.1,,25.7,0.66,371.06,6.6,62.5
2025-12-13T04:30:00,APT_102,chambre,False,True,17.7,50.7,,27.53,0.66,377.07,6.8,63.7
2025-12-13T04:30:00,APT_102,cuisine,False,True,17.9,50.8,,27.93,0.71,402.82,6.8,63.7
2025-12-13T04:30:00,APT_102,salon,False,True,17.9,50.9,667.0,30.16,0.68,391.15,6.8,63.7
2025-12-13T04:30:00,APT_102,sdb,False,True,18.1,50.2,,26.18,0.65,369.88,6.8,63.7
2025-12-13T04:40:00,APT_102,chambre,False,True,17.7,51.3,,27.83,0.66,382.29,6.7,61.8
2025-12-13T04:40:00,APT_102,cuisine,False,True,18.0,50.1,,28.17,0.71,404.47,6.7,61.8
2025-12-13T04:40:00,APT_102,salon,False,True,17.9,50.7,669.0,30.48,0.69,391.73,6.7,61.8
2025-12-13T04:40:00,APT_102,sdb,False,True,18.1,50.7,,26.41,0.65,372.12,6.7,61.8
2025-12-13T04:50:00,APT_102,chambre,False,True,17.6,50.3,,27.57,0.66,383.25,6.4,62.9
