timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-07T00:00:00,APT_102,chambre,False,True,18.9,49.8,,15.89,0.81,260.89,6.2,65.8
2025-12-07T00:00:00,APT_102,cuisine,False,True,18.8,49.4,,16.06,0.8,259.83,6.2,65.8
2025-12-07T00:00:00,APT_102,salon,False,True,18.8,49.0,554.0,16.15,0.79,258.57,6.2,65.8
2025-12-07T00:00:00,APT_102,sdb,False,True,18.9,49.3,,15.24,0.79,260.94,6.2,65.8
2025-12-07T00:10:00,APT_102,chambre,False,True,18.7,49.6,,17.37,0.81,262.55,6.1,65.7
2025-12-07T00:10:00,APT_102,cuisine,False,True,18.7,48.7,,16.92,0.79,263.22,6.1,65.7
2025-12-07T00:10:00,APT_102,salon,False,True,18.8,48.4,561.0,17.29,0.78,266.12,6.1,65.7
2025-12-07T00:10:00,APT_102,sdb,False,True,18.8,48.4,,16.11,0.77,271.01,6.1,65.7
2025-12-07T00:20:00,APT_102,chambre,False,True,18.5,48.7,,17.78,0.82,265.69,6.2,63.6
2025-12-07T00:20:00,APT_102,cuisine,False,True,18.6,48.4,,17.64,0.77,268.12,6.2,63.6
2025-12-07T00:20:00,APT_102,salon,False,True,18.6,49.2,570.0,18.54,0.77,270.45,6.2,63.6
2025-12-07T00:20:00,APT_102,sdb,False,True,18.6,48.2,,17.22,0.77,274.8,6.2,63.6
2025-12-07T00:30:00,APT_102,chambre,False,True,18.4,49.1,,18.98,0.8,271.79,6.3,65.7
2025-12-07T00:30:00,APT_102,cuisine,False,True,18.5,48.6,,18.18,0.76,270.67,6.3,65.7
2025-12-07T00:30:00,APT_102,salon,False,True,18.5,49.0,578.0,19.38,0.75,281.44,6.3,65.7
2025-12-07T00:30:00,APT_102,sdb,False,True,18.5,48.2,,18.44,0.77,281.02,6.3,65.7
2025-12-07T00:40:00,APT_102,chambre,False,True,18.4,48.3,,19.45,0.78,273.6,5.8,67.4
2025-12-07T00:40:00,APT_102,cuisine,False,True,18.4,48.1,,19.33,0.74,273.89,5.8,67.4
2025-12-07T00:40:00,APT_102,salon,False,True,18.3,48.4,582.0,19.54,0.76,289.75,5.8,67.4
2025-12-07T00:40:00,APT_102,sdb,False,True,18.4,48.3,,18.91,0.78,287.51,5.8,67.4
2025-12-07T00:50:00,APT_102,chambre,False,True,18.2,48.7,,19.55,0.77,275.77,5.9,65.5
2025-12-07T00:50:00,APT_102,cuisine,False,True,18.4,47.5,,19.53,0.73,282.17,5.9,65.5
2025-12-07T00:50:00,APT_102,salon,False,True,18.3,48.6,584.0,20.5,0.75,296.74,5.9,65.5
2025-12-07T00:50:00,APT_102,sdb,False,True,18.3,47.5,,19.89,0.78,298.03,5.9,65.5
2025-12-07T01:00:00,APT_102,chambre,False,True,18.2,48.8,,19.54,0.76,283.31,5.9,67.2
2025-12-07T01:00:00,APT_102,cuisine,False,True,18.3,47.9,,20.69,0.73,292.19,5.9,67.2
2025-12-07T01:00:00,APT_102,salon,False,True,18.3,47.7,592.0,21.5,0.76,303.13,5.9,67.2
2025-12-07T01:00:00,APT_102,sdb,False,True,18.2,47.1,,20.92,0.77,304.6,5.9,67.2
2025-12-07T01:10:00,APT_102,chambre,False,True,18.1,49.5,,20.21,0.77,287.67,6.0,63.1
2025-12-07T01:10:00,APT_102,cuisine,False,True,18.3,48.7,,21.99,0.72,299.72,6.0,63.1
2025-12-07T01:10:00,APT_102,salon,False,True,18.2,47.3,600.0,21.8,0.76,308.21,6.0,63.1
2025-12-07T01:10:00,APT_102,sdb,False,True,18.2,46.3,,21.04,0.77,306.18,6.0,63.1
2025-12-07T01:20:00,APT_102,chambre,False,True,18.0,49.7,,21.55,0.78,288.75,6.4,65.2
2025-12-07T01:20:00,APT_102,cuisine,False,True,18.2,48.9,,22.69,0.73,307.56,6.4,65.2
2025-12-07T01:20:00,APT_102,salon,False,True,18.1,47.6,607.0,21.93,0.75,317.69,6.4,65.2
2025-12-07T01:20:00,APT_102,sdb,False,True,18.2,46.6,,21.97,0.78,308.48,6.4,65.2
2025-12-07T01:30:00,APT_102,chambre,False,True,18.0,50.4,,21.54,0.76,290.8,6.4,63.5
2025-12-07T01:30:00,APT_102,cuisine,False,True,18.2,49.4,,22.85,0.73,312.52,6.4,63.5
2025-12-07T01:30:00,APT_102,salon,False,True,18.1,48.0,610.0,22.89,0.75,326.75,6.4,63.5
2025-12-07T01:30:00,APT_102,sdb,False,True,18.1,45.8,,21.95,0.77,316.02,6.4,63.5
2025-12-07T01:40:00,APT_102,chambre,False,True,18.1,51.3,,21.89,0.74,295.13,6.4,64.9
2025-12-07T01:40:00,APT_102,cuisine,False,True,18.1,50.3,,22.66,0.71,313.26,6.4,64.9
2025-12-07T01:40:00,APT_102,salon,False,True,18.0,47.8,615.0,23.12,0.75,331.27,6.4,64.9
2025-12-07T01:40:00,APT_102,sdb,False,True,18.1,46.5,,22.49,0.76,324.18,6.4,64.9
2025-12-07T01:50:00,APT_102,chambre,False,True,18.0,52.2,,22.6,0.72,299.73,6.4,65.5
2025-12-07T01:50:00,APT_102,cuisine,False,True,18.0,51.0,,23.67,0.7,313.64,6.4,65.5
2025-12-07T01:50:00,APT_102,salon,False,True,18.1,48.4,620.0,24.08,0.74,338.54,6.4,65.5
2025-12-07T01:50:00,APT_102,sdb,False,True,18.0,46.1,,23.25,0.74,325.23,6.4,65.5
2025-12-07T02:00:00,APT_102,chambre,False,True,17.9,52.1,,23.54,0.71,303.33,6.0,65.5
2025-12-07T02:00:00,APT_102,cuisine,False,True,18.0,51.2,,24.42,0.71,317.84,6.0,65.5
2025-12-07T02:00:00,APT_102,salon,False,True,18.1,47.9,624.0,24.5,0.73,345.77,6.0,65.5
2025-12-07T02:00:00,APT_102,sdb,False,True,18.0,45.7,,23.38,0.73,327.08,6.0,65.5
2025-12-07T02:10:00,APT_102,chambre,False,True,17.9,52.6,,24.59,0.69,304.36,6.1,65.9
2025-12-07T02:10:00,APT_102,cuisine,False,True,18.0,50.7,,24.46,0.7,323.55,6.1,65.9
2025-12-07T02:10:00,APT_102,salon,False,True,18.1,48.9,626.0,25.26,0.74,345.2,6.1,65.9
2025-12-07T02:10:00,APT_102,sdb,False,True,18.0,45.3,,23.84,0.71,328.89,6.1,65.9
2025-12-07T02:20:00,APT_102,chambre,False,True,18.0,51.6,,24.98,0.7,313.04,6.1,63.1
2025-12-07T02:20:00,APT_102,cuisine,False,True,17.9,50.5,,25.51,0.68,331.03,6.1,63.1
2025-12-07T02:20:00,APT_102,salon,False,True,18.0,48.8,628.0,25.98,0.74,348.66,6.1,63.1
2025-12-07T02:20:00,APT_102,sdb,False,True,17.9,44.9,,24.46,0.71,333.73,6.1,63.1
2025-12-07T02:30:00,APT_102,chambre,False,True,17.9,52.3,,25.05,0.69,321.57,6.2,63.1
2025-12-07T02:30:00,APT_102,cuisine,False,True,17.8,49.8,,25.3,0.69,334.52,6.2,63.1
2025-12-07T02:30:00,APT_102,salon,False,True,18.0,49.1,632.0,25.77,0.72,351.03,6.2,63.1
2025-12-07T02:30:00,APT_102,sdb,False,True,17.9,45.6,,24.62,0.7,340.1,6.2,63.1
2025-12-07T02:40:00,APT_102,chambre,False,True,17.9,52.6,,24.99,0.67,328.04,6.0,63.7
2025-12-07T02:40:00,APT_102,cuisine,False,True,17.9,50.6,,26.14,0.68,340.14,6.0,63.7
2025-12-07T02:40:00,APT_102,salon,False,True,17.9,50.0,637.0,26.77,0.73,354.51,6.0,63.7
2025-12-07T02:40:00,APT_102,sdb,False,True,17.9,46.4,,25.2,0.68,342.14,6.0,63.7
2025-12-07T02:50:00,APT_102,chambre,False,True,18.0,52.3,,26.07,0.67,328.57,6.2,66.2
2025-12-07T02:50:00,APT_102,cuisine,False,True,17.9,50.7,,26.1,0.69,344.94,6.2,66.2
2025-12-07T02:50:00,APT_102,salon,False,True,17.8,49.6,642.0,26.59,0.74,361.51,6.2,66.2
2025-12-07T02:50:00,APT_102,sdb,False,True,17.8,46.8,,26.01,0.67,346.99,6.2,66.2
2025-12-07T03:00:00,APT_102,chambre,False,True,18.1,51.8,,26.33,0.68,332.4,6.4,62.3
2025-12-07T03:00:00,APT_102,cuisine,False,True,17.9,50.6,,26.83,0.69,353.28,6.4,62.3
2025-12-07T03:00:00,APT_102,salon,False,True,17.9,49.8,646.0,26.74,0.73,365.7,6.4,62.3
2025-12-07T03:00:00,APT_102,sdb,False,True,17.8,46.4,,26.46,0.66,351.39,6.4,62.3
2025-12-07T03:10:00,APT_102,chambre,False,True,18.1,51.6,,27.13,0.69,340.14,6.2,64.6
2025-12-07T03:10:00,APT_102,cuisine,False,True,18.0,50.7,,27.63,0.7,355.87,6.2,64.6
2025-12-07T03:10:00,APT_102,salon,False,True,17.9,49.2,651.0,26.32,0.73,370.8,6.2,64.6
2025-12-07T03:10:00,APT_102,sdb,False,True,17.8,47.0,,27.25,0.67,353.79,6.2,64.6
2025-12-07T03:20:00,APT_102,chambre,False,True,18.1,51.0,,27.57,0.69,342.71,6.7,61.8
2025-12-07T03:20:00,APT_102,cuisine,False,True,18.1,50.1,,28.59,0.71,363.72,6.7,61.8
2025-12-07T03:20:00,APT_102,salon,False,True,17.9,49.6,653.0,26.75,0.71,377.34,6.7,61.8
2025-12-07T03:20:00,APT_102,sdb,False,True,17.8,47.0,,27.14,0.68,355.56,6.7,61.8
2025-12-07T03:30:00,APT_102,chambre,False,True,18.2,51.8,,27.7,0.68,343.5,6.8,62.9
2025-12-07T03:30:00,APT_102,cuisine,False,True,18.0,49.8,,29.49,0.72,368.41,6.8,62.9
2025-12-07T03:30:00,APT_102,salon,False,True,17.8,50.3,659.0,27.32,0.71,383.01,6.8,62.9
2025-12-07T03:30:00,APT_102,sdb,False,True,17.7,46.1,,27.92,0.67,356.73,6.8,62.9
2025-12-07T03:40:00,APT_102,chambre,False,True,18.2,51.6,,28.32,0.67,345.99,6.4,63.7
2025-12-07T03:40:00,APT_102,cuisine,False,True,17.9,50.2,,30.15,0.72,375.16,6.4,63.7
2025-12-07T03:40:00,APT_102,salon,False,True,17.8,50.4,662.0,27.17,0.7,386.49,6.4,63.7
2025-12-07T03:40:00,APT_102,sdb,False,True,17.8,46.1,,28.35,0.68,364.22,6.4,63.7
2025-12-07T03:50:00,APT_102,chambre,False,True,18.1,51.0,,28.88,0.67,347.84,6.4,64.3
2025-12-07T03:50:00,APT_102,cuisine,False,True,17.8,50.3,,30.77,0.72,379.29,6.4,64.3
2025-12-07T03:50:00,APT_102,salon,False,True,17.8,50.3,666.0,28.18,0.7,389.49,6.4,64.3
2025-12-07T03:50:00,APT_102,sdb,False,True,17.7,45.8,,29.14,0.69,371.88,6.4,64.3
2025-12-07T04:00:00,APT_102,chambre,False,True,18.1,50.6,,29.39,0.66,348.25,6.5,62.4
2025-12-07T04:00:00,APT_102,cuisine,False,True,17.7,51.2,,31.26,0.7,383.57,6.5,62.4
2025-12-07T04:00:00,APT_102,salon,False,True,17.7,49.6,666.0,29.11,0.71,391.73,6.5,62.4
2025-12-07T04:00:00,APT_102,sdb,False,True,17.8,46.7,,29.23,0.69,375.94,6.5,62.4
2025-12-07T04:10:00,APT_102,chambre,False,True,18.2,50.8,,29.28,0.66,353.86,6.7,62.7
2025-12-07T04:10:00,APT_102,cuisine,False,True,17.6,51.8,,31.73,0.7,387.13,6.7,62.7
2025-12-07T04:10:00,APT_102,salon,False,True,17.7,49.6,672.0,28.74,0.72,395.67,6.7,62.7
2025-12-07T04:10:00,APT_102,sdb,False,True,17.8,46.1,,29.41,0.7,376.45,6.7,62.7
2025-12-07T04:20:00,APT_102,chambre,False,True,18.1,50.7,,29.35,0.67,361.31,6.6,65.4
2025-12-07T04:20:00,APT_102,cuisine,False,True,17.6,52.5,,32.05,0.7,390.97,6.6,65.4
2025-12-07T04:20:00,APT_102,salon,False,True,17.8,48.6,674.0,28.35,0.73,399.34,6.6,65.4
2025-12-07T04:20:00,APT_102,sdb,False,True,17.7,47.2,,29.15,0.7,383.14,6.6,65.4
2025-12-07T04:30:00,APT_102,chambre,False,True,18.0,50.6,,30.02,0.68,369.61,6.8,63.6
2025-12-07T04:30:00,APT_102,cuisine,False,True,17.6,52.7,,32.81,0.69,397.04,6.8,63.6
2025-12-07T04:30:00,APT_102,salon,False,True,17.7,47.9,675.0,28.94,0.71,400.06,6.8,63.6
2025-12-07T04:30:00,APT_102,sdb,False,True,17.7,47.6,,29.03,0.71,387.86,6.8,63.6
2025-12-07T04:40:00,APT_102,chambre,False,True,18.0,50.3,,29.66,0.67,375.75,6.5,62.3
2025-12-07T04:40:00,APT_102,cuisine,False,True,17.7,53.4,,33.05,0.69,399.08,6.5,62.3
2025-12-07T04:40:00,APT_102,salon,False,True,17.7,47.7,677.0,28.86,0.7,403.4,6.5,62.3
2025-12-07T04:40:00,APT_102,sdb,False,True,17.6,48.2,,29.61,0.69,395.64,6.5,62.3
