timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-19T00:00:00,APT_102,chambre,False,True,18.8,49.6,,16.65,0.8,259.7,5.8,64.5
2025-12-19T00:00:00,APT_102,cuisine,False,True,18.8,49.8,,15.36,0.79,260.32,5.8,64.5
2025-12-19T00:00:00,APT_102,salon,False,True,18.9,50.6,557.0,15.68,0.78,255.35,5.8,64.5
2025-12-19T00:00:00,APT_102,sdb,False,True,18.8,50.9,,16.3,0.79,251.13,5.8,64.5
2025-12-19T00:10:00,APT_102,chambre,False,True,18.6,50.3,,18.0,0.8,262.58,5.9,66.6
2025-12-19T00:10:00,APT_102,cuisine,False,True,18.6,49.5,,16.28,0.78,265.76,5.9,66.6
2025-12-19T00:10:00,APT_102,salon,False,True,18.7,51.3,565.0,16.5,0.78,257.66,5.9,66.6
2025-12-19T00:10:00,APT_102,sdb,False,True,18.7,51.8,,17.36,0.79,261.37,5.9,66.6
2025-12-19T00:20:00,APT_102,chambre,False,True,18.5,50.5,,19.24,0.81,265.62,6.1,65.9
2025-12-19T00:20:00,APT_102,cuisine,False,True,18.5,48.6,,16.65,0.78,269.18,6.1,65.9
2025-12-19T00:20:00,APT_102,salon,False,True,18.6,51.2,569.0,16.92,0.79,263.86,6.1,65.9
2025-12-19T00:20:00,APT_102,sdb,False,True,18.5,51.8,,18.06,0.79,272.54,6.1,65.9
2025-12-19T00:30:00,APT_102,chambre,False,True,18.4,49.6,,19.86,0.81,275.75,5.8,63.5
2025-12-19T00:30:00,APT_102,cuisine,False,True,18.4,48.0,,18.05,0.77,271.79,5.8,63.5
2025-12-19T00:30:00,APT_102,salon,False,True,18.5,51.5,574.0,17.74,0.77,270.06,5.8,63.5
2025-12-19T00:30:00,APT_102,sdb,False,True,18.5,50.8,,18.83,0.78,277.24,5.8,63.5
2025-12-19T00:40:00,APT_102,chambre,False,True,18.4,49.0,,20.4,0.81,280.21,5.9,67.3
2025-12-19T00:40:00,APT_102,cuisine,False,True,18.3,47.9,,19.13,0.75,275.08,5.9,67.3
2025-12-19T00:40:00,APT_102,salon,False,True,18.4,51.6,578.0,18.41,0.75,277.83,5.9,67.3
2025-12-19T00:40:00,APT_102,sdb,False,True,18.4,49.9,,19.62,0.78,284.55,5.9,67.3
2025-12-19T00:50:00,APT_102,chambre,False,True,18.4,49.5,,21.54,0.81,283.97,6.3,62.5
2025-12-19T00:50:00,APT_102,cuisine,False,True,18.2,49.0,,19.1,0.74,284.61,6.3,62.5
2025-12-19T00:50:00,APT_102,salon,False,True,18.3,52.3,584.0,19.03,0.76,284.59,6.3,62.5
2025-12-19T00:50:00,APT_102,sdb,False,True,18.3,50.6,,20.65,0.76,284.8,6.3,62.5
2025-12-19T01:00:00,APT_102,chambre,False,True,18.2,48.9,,22.3,0.81,287.58,6.0,64.6
2025-12-19T01:00:00,APT_102,cuisine,False,True,18.1,49.1,,19.08,0.73,292.69,6.0,64.6
2025-12-19T01:00:00,APT_102,salon,False,True,18.2,51.8,588.0,19.78,0.75,292.96,6.0,64.6
2025-12-19T01:00:00,APT_102,sdb,False,True,18.3,50.6,,21.39,0.76,289.53,6.0,64.6
2025-12-19T01:10:00,APT_102,chambre,False,True,18.1,49.6,,23.06,0.81,294.08,6.4,64.5
2025-12-19T01:10:00,APT_102,cuisine,False,True,18.1,48.4,,20.32,0.73,299.89,6.4,64.5
2025-12-19T01:10:00,APT_102,salon,False,True,18.1,51.5,596.0,20.4,0.76,298.28,6.4,64.5
2025-12-19T01:10:00,APT_102,sdb,False,True,18.2,50.9,,21.68,0.74,294.76,6.4,64.5
2025-12-19T01:20:00,APT_102,chambre,False,True,18.1,49.2,,23.75,0.81,302.28,6.4,64.0
2025-12-19T01:20:00,APT_102,cuisine,False,True,18.0,47.8,,20.39,0.74,308.03,6.4,64.0
2025-12-19T01:20:00,APT_102,salon,False,True,18.0,51.9,602.0,21.4,0.74,303.3,6.4,64.0
2025-12-19T01:20:00,APT_102,sdb,False,True,18.1,51.6,,22.45,0.75,295.27,6.4,64.0
2025-12-19T01:30:00,APT_102,chambre,False,True,18.1,49.7,,24.66,0.81,304.75,6.4,63.2
2025-12-19T01:30:00,APT_102,cuisine,False,True,18.0,48.1,,20.8,0.73,316.72,6.4,63.2
2025-12-19T01:30:00,APT_102,salon,False,True,17.9,52.3,604.0,22.01,0.74,307.46,6.4,63.2
2025-12-19T01:30:00,APT_102,sdb,False,True,18.1,51.4,,22.31,0.75,299.3,6.4,63.2
2025-12-19T01:40:00,APT_102,chambre,False,True,18.0,49.2,,24.91,0.79,304.99,6.3,66.3
2025-12-19T01:40:00,APT_102,cuisine,False,True,17.9,48.4,,21.46,0.74,325.12,6.3,66.3
2025-12-19T01:40:00,APT_102,salon,False,True,17.9,52.5,606.0,22.73,0.72,311.3,6.3,66.3
2025-12-19T01:40:00,APT_102,sdb,False,True,18.0,51.3,,23.38,0.73,300.51,6.3,66.3
2025-12-19T01:50:00,APT_102,chambre,False,True,18.0,49.3,,25.72,0.77,307.48,6.4,64.0
2025-12-19T01:50:00,APT_102,cuisine,False,True,17.9,47.5,,21.73,0.73,327.03,6.4,64.0
2025-12-19T01:50:00,APT_102,salon,False,True,17.9,52.5,614.0,22.57,0.71,316.83,6.4,64.0
2025-12-19T01:50:00,APT_102,sdb,False,True,17.9,50.3,,23.68,0.72,305.63,6.4,64.0
2025-12-19T02:00:00,APT_102,chambre,False,True,17.9,49.5,,25.99,0.78,308.47,6.1,63.9
2025-12-19T02:00:00,APT_102,cuisine,False,True,17.9,48.0,,22.65,0.72,327.46,6.1,63.9
2025-12-19T02:00:00,APT_102,salon,False,True,17.8,51.9,620.0,22.8,0.72,318.45,6.1,63.9
2025-12-19T02:00:00,APT_102,sdb,False,True,18.0,50.4,,23.81,0.71,310.83,6.1,63.9
2025-12-19T02:10:00,APT_102,chambre,False,True,17.9,49.7,,25.95,0.78,318.66,6.2,66.5
2025-12-19T02:10:00,APT_102,cuisine,False,True,17.8,48.5,,23.11,0.7,332.57,6.2,66.5
2025-12-19T02:10:00,APT_102,salon,False,True,17.8,51.3,624.0,22.8,0.72,321.93,6.2,66.5
2025-12-19T02:10:00,APT_102,sdb,False,True,18.1,50.0,,24.03,0.72,320.78,6.2,66.5
2025-12-19T02:20:00,APT_102,chambre,False,True,18.0,50.3,,26.21,0.76,323.99,6.6,65.4
2025-12-19T02:20:00,APT_102,cuisine,False,True,17.7,49.5,,23.26,0.68,335.37,6.6,65.4
2025-12-19T02:20:00,APT_102,salon,False,True,17.9,51.7,631.0,23.32,0.73,331.58,6.6,65.4
2025-12-19T02:20:00,APT_102,sdb,False,True,18.0,50.7,,25.2,0.71,328.77,6.6,65.4
2025-12-19T02:30:00,APT_102,chambre,False,True,18.1,49.6,,26.89,0.76,324.99,6.4,64.0
2025-12-19T02:30:00,APT_102,cuisine,False,True,17.7,49.1,,23.42,0.69,343.34,6.4,64.0
2025-12-19T02:30:00,APT_102,salon,False,True,18.0,51.4,634.0,23.31,0.73,338.17,6.4,64.0
2025-12-19T02:30:00,APT_102,sdb,False,True,17.9,49.7,,25.14,0.69,336.37,6.4,64.0
2025-12-19T02:40:00,APT_102,chambre,False,True,18.1,48.8,,27.25,0.77,329.75,6.1,64.3
2025-12-19T02:40:00,APT_102,cuisine,False,True,17.7,49.7,,23.56,0.69,351.12,6.1,64.3
2025-12-19T02:40:00,APT_102,salon,False,True,17.9,50.8,635.0,24.33,0.73,341.47,6.1,64.3
2025-12-19T02:40:00,APT_102,sdb,False,True,17.8,50.4,,24.97,0.67,343.37,6.1,64.3
2025-12-19T02:50:00,APT_102,chambre,False,True,18.1,49.7,,27.67,0.76,336.37,6.1,65.4
