timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-14T00:00:00,APT_102,chambre,False,True,18.8,49.6,,15.79,0.81,260.94,6.3,65.6
2025-12-14T00:00:00,APT_102,cuisine,False,True,18.8,49.9,,16.29,0.78,253.71,6.3,65.6
2025-12-14T00:00:00,APT_102,salon,False,True,18.9,50.6,557.0,16.43,0.78,256.36,6.3,65.6
2025-12-14T00:00:00,APT_102,sdb,False,True,18.8,49.1,,15.35,0.78,253.4,6.3,65.6
2025-12-14T00:10:00,APT_102,chambre,False,True,18.7,49.9,,16.97,0.79,265.62,5.8,63.6
2025-12-14T00:10:00,APT_102,cuisine,False,True,18.7,50.2,,16.47,0.76,258.33,5.8,63.6
2025-12-14T00:10:00,APT_102,salon,False,True,18.7,49.8,560.0,17.44,0.76,264.58,5.8,63.6
2025-12-14T00:10:00,APT_102,sdb,False,True,18.7,49.5,,15.96,0.78,254.79,5.8,63.6
2025-12-14T00:20:00,APT_102,chambre,False,True,18.6,50.1,,17.82,0.8,267.42,6.2,65.1
2025-12-14T00:20:00,APT_102,cuisine,False,True,18.5,49.8,,17.05,0.75,262.38,6.2,65.1
2025-12-14T00:20:00,APT_102,salon,False,True,18.6,50.4,565.0,18.37,0.74,271.32,6.2,65.1
2025-12-14T00:20:00,APT_102,sdb,False,True,18.5,50.5,,16.54,0.78,261.34,6.2,65.1
2025-12-14T00:30:00,APT_102,chambre,False,True,18.5,49.7,,18.04,0.78,275.3,6.0,65.0
2025-12-14T00:30:00,APT_102,cuisine,False,True,18.5,49.9,,17.17,0.74,270.56,6.0,65.0
2025-12-14T00:30:00,APT_102,salon,False,True,18.5,50.3,573.0,19.78,0.74,274.29,6.0,65.0
2025-12-14T00:30:00,APT_102,sdb,False,True,18.3,50.8,,16.86,0.77,270.34,6.0,65.0
2025-12-14T00:40:00,APT_102,chambre,False,True,18.4,49.0,,19.01,0.78,278.46,6.0,63.4
2025-12-14T00:40:00,APT_102,cuisine,False,True,18.4,49.0,,18.64,0.74,274.96,6.0,63.4
2025-12-14T00:40:00,APT_102,salon,False,True,18.4,50.8,580.0,20.53,0.75,279.27,6.0,63.4
2025-12-14T00:40:00,APT_102,sdb,False,True,18.3,51.4,,18.26,0.75,277.16,6.0,63.4
2025-12-14T00:50:00,APT_102,chambre,False,True,18.2,48.6,,19.7,0.77,286.47,5.8,67.1
2025-12-14T00:50:00,APT_102,cuisine,False,True,18.4,50.0,,18.83,0.74,278.58,5.8,67.1
2025-12-14T00:50:00,APT_102,salon,False,True,18.3,50.8,585.0,20.58,0.73,288.69,5.8,67.1
2025-12-14T00:50:00,APT_102,sdb,False,True,18.3,50.8,,19.29,0.73,281.25,5.8,67.1
2025-12-14T01:00:00,APT_102,chambre,False,True,18.2,47.7,,20.43,0.77,295.05,6.2,63.8
2025-12-14T01:00:00,APT_102,cuisine,False,True,18.4,49.2,,19.34,0.73,282.75,6.2,63.8
2025-12-14T01:00:00,APT_102,salon,False,True,18.2,49.8,593.0,21.59,0.73,296.59,6.2,63.8
2025-12-14T01:00:00,APT_102,sdb,False,True,18.3,51.7,,20.16,0.73,282.84,6.2,63.8
2025-12-14T01:10:00,APT_102,chambre,False,True,18.2,47.2,,20.68,0.78,303.95,6.1,64.3
2025-12-14T01:10:00,APT_102,cuisine,False,True,18.2,49.0,,19.38,0.72,283.88,6.1,64.3
2025-12-14T01:10:00,APT_102,salon,False,True,18.2,50.6,601.0,22.13,0.73,299.68,6.1,64.3
