timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-22T00:00:00,APT_102,chambre,False,True,18.8,49.4,,15.7,0.78,256.6,5.9,63.5
2025-12-22T00:00:00,APT_102,cuisine,False,True,18.9,49.9,,16.21,0.78,257.61,5.9,63.5
2025-12-22T00:00:00,APT_102,salon,False,True,18.9,49.5,552.0,15.23,0.8,256.27,5.9,63.5
2025-12-22T00:00:00,APT_102,sdb,False,True,18.9,49.1,,15.3,0.78,258.14,5.9,63.5
2025-12-22T00:10:00,APT_102,chambre,False,True,18.8,48.6,,15.93,0.78,259.0,6.2,65.5
2025-12-22T00:10:00,APT_102,cuisine,False,True,18.7,50.3,,17.52,0.78,262.06,6.2,65.5
2025-12-22T00:10:00,APT_102,salon,False,True,18.7,48.9,557.0,15.95,0.79,263.12,6.2,65.5
2025-12-22T00:10:00,APT_102,sdb,False,True,18.7,48.3,,15.81,0.79,265.88,6.2,65.5
2025-12-22T00:20:00,APT_102,chambre,False,True,18.6,48.0,,17.41,0.76,260.32,5.9,64.7
2025-12-22T00:20:00,APT_102,cuisine,False,True,18.6,50.8,,18.77,0.77,264.52,5.9,64.7
2025-12-22T00:20:00,APT_102,salon,False,True,18.7,48.2,565.0,16.69,0.77,269.89,5.9,64.7
2025-12-22T00:20:00,APT_102,sdb,False,True,18.5,48.7,,16.26,0.79,272.21,5.9,64.7
2025-12-22T00:30:00,APT_102,chambre,False,True,18.5,48.7,,18.72,0.76,262.06,6.0,64.6
2025-12-22T00:30:00,APT_102,cuisine,False,True,18.4,51.4,,19.23,0.78,271.12,6.0,64.6
2025-12-22T00:30:00,APT_102,salon,False,True,18.6,47.9,570.0,16.95,0.75,274.67,6.0,64.6
2025-12-22T00:30:00,APT_102,sdb,False,True,18.3,48.8,,17.61,0.77,281.86,6.0,64.6
2025-12-22T00:40:00,APT_102,chambre,False,True,18.4,48.5,,19.94,0.74,271.75,6.1,63.9
2025-12-22T00:40:00,APT_102,cuisine,False,True,18.2,51.2,,19.74,0.77,280.08,6.1,63.9
2025-12-22T00:40:00,APT_102,salon,False,True,18.4,48.2,577.0,17.1,0.75,282.98,6.1,63.9
2025-12-22T00:40:00,APT_102,sdb,False,True,18.3,49.7,,17.86,0.77,288.82,6.1,63.9
2025-12-22T00:50:00,APT_102,chambre,False,True,18.2,49.4,,21.07,0.72,272.98,6.2,65.5
2025-12-22T00:50:00,APT_102,cuisine,False,True,18.2,51.0,,19.82,0.78,283.42,6.2,65.5
2025-12-22T00:50:00,APT_102,salon,False,True,18.2,49.2,581.0,18.36,0.73,291.6,6.2,65.5
2025-12-22T00:50:00,APT_102,sdb,False,True,18.3,49.8,,19.04,0.78,295.31,6.2,65.5
2025-12-22T01:00:00,APT_102,chambre,False,True,18.1,49.5,,21.93,0.7,282.24,6.2,65.3
2025-12-22T01:00:00,APT_102,cuisine,False,True,18.2,50.4,,21.01,0.76,286.26,6.2,65.3
2025-12-22T01:00:00,APT_102,salon,False,True,18.2,49.3,583.0,19.33,0.72,294.05,6.2,65.3
2025-12-22T01:00:00,APT_102,sdb,False,True,18.3,49.0,,19.7,0.78,303.71,6.2,65.3
2025-12-22T01:10:00,APT_102,chambre,False,True,18.0,50.0,,23.06,0.7,291.65,5.9,63.9
2025-12-22T01:10:00,APT_102,cuisine,False,True,18.2,50.6,,21.05,0.76,293.18,5.9,63.9
2025-12-22T01:10:00,APT_102,salon,False,True,18.1,49.1,585.0,20.09,0.71,302.65,5.9,63.9
2025-12-22T01:10:00,APT_102,sdb,False,True,18.3,49.3,,20.66,0.78,305.13,5.9,63.9
2025-12-22T01:20:00,APT_102,chambre,False,True,18.0,49.5,,23.74,0.7,297.76,6.2,66.3
2025-12-22T01:20:00,APT_102,cuisine,False,True,18.2,51.5,,21.24,0.77,296.76,6.2,66.3
2025-12-22T01:20:00,APT_102,salon,False,True,18.1,49.3,593.0,20.52,0.71,311.99,6.2,66.3
2025-12-22T01:20:00,APT_102,sdb,False,True,18.2,50.3,,21.1,0.79,310.45,6.2,66.3
2025-12-22T01:30:00,APT_102,chambre,False,True,18.0,50.2,,24.16,0.68,301.69,6.2,65.6
2025-12-22T01:30:00,APT_102,cuisine,False,True,18.2,51.3,,21.36,0.77,305.3,6.2,65.6
2025-12-22T01:30:00,APT_102,salon,False,True,18.1,50.3,598.0,21.28,0.69,316.7,6.2,65.6
2025-12-22T01:30:00,APT_102,sdb,False,True,18.1,50.5,,21.39,0.78,316.45,6.2,65.6
2025-12-22T01:40:00,APT_102,chambre,False,True,18.0,51.1,,25.13,0.68,304.16,6.3,66.2
2025-12-22T01:40:00,APT_102,cuisine,False,True,18.2,51.8,,22.33,0.75,306.18,6.3,66.2
2025-12-22T01:40:00,APT_102,salon,False,True,18.2,51.0,603.0,22.47,0.7,325.92,6.3,66.2
2025-12-22T01:40:00,APT_102,sdb,False,True,18.2,49.8,,21.38,0.76,320.84,6.3,66.2
2025-12-22T01:50:00,APT_102,chambre,False,True,17.9,51.5,,25.85,0.67,305.41,5.9,66.7
2025-12-22T01:50:00,APT_102,cuisine,False,True,18.1,50.9,,23.47,0.73,311.63,5.9,66.7
2025-12-22T01:50:00,APT_102,salon,False,True,18.2,51.1,606.0,22.73,0.7,327.47,5.9,66.7
