timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-18T00:00:00,APT_102,chambre,False,True,18.9,49.7,,16.47,0.8,258.18,5.8,66.8
2025-12-18T00:00:00,APT_102,cuisine,False,True,18.8,49.4,,16.57,0.8,251.37,5.8,66.8
2025-12-18T00:00:00,APT_102,salon,False,True,18.9,50.0,557.0,16.38,0.79,251.87,5.8,66.8
2025-12-18T00:00:00,APT_102,sdb,False,True,19.0,50.8,,16.0,0.78,259.26,5.8,66.8
2025-12-18T00:10:00,APT_102,chambre,False,True,18.8,50.0,,16.68,0.79,264.66,5.8,64.5
2025-12-18T00:10:00,APT_102,cuisine,False,True,18.8,49.5,,17.97,0.79,261.32,5.8,64.5
2025-12-18T00:10:00,APT_102,salon,False,True,18.9,50.9,564.0,17.75,0.78,262.43,5.8,64.5
2025-12-18T00:10:00,APT_102,sdb,False,True,18.9,51.2,,16.57,0.76,260.1,5.8,64.5
2025-12-18T00:20:00,APT_102,chambre,False,True,18.7,49.8,,17.05,0.8,271.23,5.9,64.5
2025-12-18T00:20:00,APT_102,cuisine,False,True,18.7,49.2,,19.28,0.77,267.23,5.9,64.5
2025-12-18T00:20:00,APT_102,salon,False,True,18.7,51.6,568.0,18.95,0.78,271.24,5.9,64.5
2025-12-18T00:20:00,APT_102,sdb,False,True,18.8,50.8,,17.67,0.77,270.05,5.9,64.5
2025-12-18T00:30:00,APT_102,chambre,False,True,18.6,49.5,,17.4,0.8,272.59,5.8,64.0
2025-12-18T00:30:00,APT_102,cuisine,False,True,18.5,49.9,,20.41,0.76,271.65,5.8,64.0
2025-12-18T00:30:00,APT_102,salon,False,True,18.6,50.7,573.0,20.25,0.78,278.06,5.8,64.0
2025-12-18T00:30:00,APT_102,sdb,False,True,18.6,51.1,,17.92,0.78,279.13,5.8,64.0
2025-12-18T00:40:00,APT_102,chambre,False,True,18.4,48.5,,18.65,0.81,282.15,6.1,63.8
2025-12-18T00:40:00,APT_102,cuisine,False,True,18.4,50.7,,21.62,0.76,277.67,6.1,63.8
2025-12-18T00:40:00,APT_102,salon,False,True,18.5,51.3,579.0,20.21,0.78,283.12,6.1,63.8
2025-12-18T00:40:00,APT_102,sdb,False,True,18.4,51.8,,19.33,0.78,283.07,6.1,63.8
2025-12-18T00:50:00,APT_102,chambre,False,True,18.3,49.1,,20.08,0.82,291.38,5.9,66.9
2025-12-18T00:50:00,APT_102,cuisine,False,True,18.2,50.8,,22.37,0.74,284.7,5.9,66.9
2025-12-18T00:50:00,APT_102,salon,False,True,18.4,50.4,585.0,20.77,0.77,287.67,5.9,66.9
2025-12-18T00:50:00,APT_102,sdb,False,True,18.3,52.2,,20.11,0.77,285.61,5.9,66.9
2025-12-18T01:00:00,APT_102,chambre,False,True,18.2,48.6,,20.1,0.79,297.81,6.3,65.4
2025-12-18T01:00:00,APT_102,cuisine,False,True,18.1,49.9,,22.81,0.74,294.0,6.3,65.4
2025-12-18T01:00:00,APT_102,salon,False,True,18.3,49.5,588.0,20.76,0.75,298.23,6.3,65.4
2025-12-18T01:00:00,APT_102,sdb,False,True,18.3,53.0,,21.02,0.76,286.19,6.3,65.4
2025-12-18T01:10:00,APT_102,chambre,False,True,18.1,49.5,,21.07,0.77,302.24,6.3,63.8
2025-12-18T01:10:00,APT_102,cuisine,False,True,18.0,48.9,,22.9,0.75,297.95,6.3,63.8
2025-12-18T01:10:00,APT_102,salon,False,True,18.2,49.2,591.0,21.1,0.74,308.08,6.3,63.8
2025-12-18T01:10:00,APT_102,sdb,False,True,18.2,53.0,,21.98,0.75,295.17,6.3,63.8
2025-12-18T01:20:00,APT_102,chambre,False,True,18.0,49.4,,22.42,0.76,306.39,6.0,64.2
2025-12-18T01:20:00,APT_102,cuisine,False,True,18.0,48.7,,23.37,0.76,299.63,6.0,64.2
2025-12-18T01:20:00,APT_102,salon,False,True,18.0,48.4,593.0,22.29,0.75,312.19,6.0,64.2
2025-12-18T01:20:00,APT_102,sdb,False,True,18.2,53.3,,22.12,0.74,302.09,6.0,64.2
2025-12-18T01:30:00,APT_102,chambre,False,True,18.0,49.4,,23.12,0.76,309.52,6.3,64.5
2025-12-18T01:30:00,APT_102,cuisine,False,True,17.9,48.3,,24.69,0.76,300.09,6.3,64.5
2025-12-18T01:30:00,APT_102,salon,False,True,17.9,48.6,599.0,22.85,0.75,320.43,6.3,64.5
2025-12-18T01:30:00,APT_102,sdb,False,True,18.1,53.8,,22.58,0.75,311.28,6.3,64.5
2025-12-18T01:40:00,APT_102,chambre,False,True,18.0,48.9,,23.07,0.76,310.77,5.9,66.2
2025-12-18T01:40:00,APT_102,cuisine,False,True,17.8,47.4,,24.94,0.76,306.54,5.9,66.2
2025-12-18T01:40:00,APT_102,salon,False,True,17.8,48.9,603.0,23.37,0.73,324.99,5.9,66.2
2025-12-18T01:40:00,APT_102,sdb,False,True,18.1,53.6,,23.24,0.73,320.6,5.9,66.2
2025-12-18T01:50:00,APT_102,chambre,False,True,17.9,48.6,,23.77,0.74,311.29,6.3,66.2
2025-12-18T01:50:00,APT_102,cuisine,False,True,17.8,46.6,,25.77,0.75,308.39,6.3,66.2
2025-12-18T01:50:00,APT_102,salon,False,True,17.8,48.6,608.0,23.32,0.73,329.95,6.3,66.2
2025-12-18T01:50:00,APT_102,sdb,False,True,18.1,53.5,,23.86,0.72,329.44,6.3,66.2
2025-12-18T02:00:00,APT_102,chambre,False,True,17.9,49.2,,24.08,0.72,313.39,6.1,64.2
2025-12-18T02:00:00,APT_102,cuisine,False,True,17.8,47.3,,26.16,0.74,311.26,6.1,64.2
2025-12-18T02:00:00,APT_102,salon,False,True,17.9,49.6,613.0,24.3,0.71,335.28,6.1,64.2
2025-12-18T02:00:00,APT_102,sdb,False,True,18.1,53.0,,23.84,0.73,331.73,6.1,64.2
2025-12-18T02:10:00,APT_102,chambre,False,True,18.0,50.0,,25.08,0.73,315.4,6.5,62.3
2025-12-18T02:10:00,APT_102,cuisine,False,True,17.9,48.2,,26.2,0.75,317.3,6.5,62.3
2025-12-18T02:10:00,APT_102,salon,False,True,17.9,49.4,616.0,24.66,0.72,343.49,6.5,62.3
2025-12-18T02:10:00,APT_102,sdb,False,True,18.0,52.3,,23.66,0.72,336.13,6.5,62.3
2025-12-18T02:20:00,APT_102,chambre,False,True,17.9,51.0,,25.1,0.73,319.59,6.1,63.4
2025-12-18T02:20:00,APT_102,cuisine,False,True,17.9,48.6,,27.02,0.76,320.04,6.1,63.4
2025-12-18T02:20:00,APT_102,salon,False,True,17.8,49.5,619.0,25.65,0.73,345.08,6.1,63.4
2025-12-18T02:20:00,APT_102,sdb,False,True,17.9,52.6,,24.33,0.73,338.65,6.1,63.4
2025-12-18T02:30:00,APT_102,chambre,False,True,17.9,51.8,,25.24,0.74,324.12,6.4,64.0
2025-12-18T02:30:00,APT_102,cuisine,False,True,17.8,49.6,,27.48,9.33,326.18,6.4,64.0
2025-12-18T02:30:00,APT_102,salon,False,True,17.7,49.4,624.0,26.48,0.72,349.03,6.4,64.0
2025-12-18T02:30:00,APT_102,sdb,False,True,17.8,52.6,,24.14,0.73,340.88,6.4,64.0
2025-12-18T02:40:00,APT_102,chambre,False,True,17.9,52.0,,25.18,0.72,324.95,6.4,63.1
2025-12-18T02:40:00,APT_102,cuisine,False,True,17.7,48.9,,27.88,8.89,329.71,6.4,63.1
2025-12-18T02:40:00,APT_102,salon,False,True,17.7,49.9,627.0,26.26,0.7,351.63,6.4,63.1
2025-12-18T02:40:00,APT_102,sdb,False,True,17.8,51.9,,24.2,0.72,343.14,6.4,63.1
2025-12-18T02:50:00,APT_102,chambre,False,True,17.9,52.2,,26.11,0.71,325.76,6.6,63.1
2025-12-18T02:50:00,APT_102,cuisine,False,True,17.6,48.9,,28.26,8.49,335.79,6.6,63.1
2025-12-18T02:50:00,APT_102,salon,False,True,17.7,49.8,628.0,27.16,0.69,353.74,6.6,63.1
2025-12-18T02:50:00,APT_102,sdb,False,True,17.8,51.4,,24.29,0.72,349.31,6.6,63.1
2025-12-18T03:00:00,APT_102,chambre,False,True,18.0,52.9,,26.84,0.69,333.41,6.6,65.1
2025-12-18T03:00:00,APT_102,cuisine,False,True,17.7,48.2,,29.25,8.1,341.65,6.6,65.1
2025-12-18T03:00:00,APT_102,salon,False,True,17.7,50.3,629.0,27.77,0.7,361.67,6.6,65.1
2025-12-18T03:00:00,APT_102,sdb,False,True,17.8,52.1,,25.27,0.71,356.37,6.6,65.1
2025-12-18T03:10:00,APT_102,chambre,False,True,18.0,52.8,,26.85,0.67,336.88,6.8,61.6
2025-12-18T03:10:00,APT_102,cuisine,False,True,17.7,47.8,,29.58,7.73,349.15,6.8,61.6
2025-12-18T03:10:00,APT_102,salon,False,True,17.8,51.0,636.0,27.91,0.71,366.43,6.8,61.6
2025-12-18T03:10:00,APT_102,sdb,False,True,17.7,51.8,,25.7,0.69,363.94,6.8,61.6
2025-12-18T03:20:00,APT_102,chambre,False,True,18.0,52.1,,26.66,0.69,337.9,6.4,64.4
2025-12-18T03:20:00,APT_102,cuisine,False,True,17.7,47.1,,29.37,7.38,355.94,6.4,64.4
2025-12-18T03:20:00,APT_102,salon,False,True,17.9,51.1,637.0,28.02,0.71,373.03,6.4,64.4
2025-12-18T03:20:00,APT_102,sdb,False,True,17.8,52.2,,26.57,0.69,365.16,6.4,64.4
2025-12-18T03:30:00,APT_102,chambre,False,True,18.0,51.1,,27.35,0.69,345.61,6.6,64.7
2025-12-18T03:30:00,APT_102,cuisine,False,True,17.8,46.7,,29.32,7.04,360.95,6.6,64.7
2025-12-18T03:30:00,APT_102,salon,False,True,17.8,50.6,642.0,28.93,0.7,373.33,6.6,64.7
2025-12-18T03:30:00,APT_102,sdb,False,True,17.8,51.7,,26.49,0.69,366.98,6.6,64.7
2025-12-18T03:40:00,APT_102,chambre,False,True,18.0,50.4,,27.49,0.7,350.58,6.7,62.3
2025-12-18T03:40:00,APT_102,cuisine,False,True,17.9,45.9,,29.3,6.72,368.1,6.7,62.3
2025-12-18T03:40:00,APT_102,salon,False,True,17.8,51.2,643.0,29.46,0.68,372.96,6.7,62.3
2025-12-18T03:40:00,APT_102,sdb,False,True,17.8,51.9,,27.12,0.7,369.57,6.7,62.3
2025-12-18T03:50:00,APT_102,chambre,False,True,17.9,50.7,,28.34,0.69,359.23,6.4,63.7
2025-12-18T03:50:00,APT_102,cuisine,False,True,17.9,45.8,,29.53,6.43,372.76,6.4,63.7
2025-12-18T03:50:00,APT_102,salon,False,True,17.8,52.0,647.0,29.62,0.66,378.59,6.4,63.7
